site,ecosystem,trait,coef.vars,elasticities,sensitivities,variances,partial.variances
MANDIFORE-SEUS-5687,pine,Seedling mortality,0.14496001861643298,-0.11532965347777681,-0.1728946354285929,1.8345189827482275e-4,0.5361743666275807
MANDIFORE-SEUS-5687,pine,Stomatal slope,0.16265831322142557,0.010372503848759236,0.004235682067267783,5.97586225712176e-6,0.017465636446922835
MANDIFORE-SEUS-5687,pine,Quantum efficiency,0.05369360112427906,0.03541476193650518,0.8906215201960026,7.345979365145295e-6,0.021470074010712013
MANDIFORE-SEUS-5687,pine,Vcmax,0.13920729325844153,-0.020055060345634482,-0.001301445507429784,1.5687656002685547e-5,0.045850269744882065
MANDIFORE-SEUS-5687,pine,Reproductive allocation,0.5678051057549581,0,0,6.11890834153755e-33,1.7883716850731432e-29
MANDIFORE-SEUS-5687,pine,Cuticular conductance,0.8196427811268613,0.009373499157186901,1.0196391558130148e-6,8.82138291999375e-5,0.2578223198770864
MANDIFORE-SEUS-5687,pine,Specific leaf area,0.2208124589131874,-0.008777378014574172,-3.065769230377193e-4,7.618762610048011e-6,0.022267336862379125
MANDIFORE-SEUS-5687,prairie,Leaf turnover rate,0.6614094440166186,-0.009324209467472996,-4.905595418541174e-4,1.2408118860707668e-6,8.77945190635585e-5
MANDIFORE-SEUS-5687,prairie,Seed dispersal,0.19806231610761282,-1.852160667493216e-4,-1.9086710670104595e-4,1.998855532215982e-9,1.4143043123494615e-7
MANDIFORE-SEUS-5687,prairie,Fine root allocation,1.4464502213227883,-0.4193960456420572,-0.042686981411876136,0.003056674545456501,0.2162771606758041
MANDIFORE-SEUS-5687,prairie,Root turnover rate,0.6847636546066451,-0.008347939264501064,-0.0034018080192501888,5.398330673772487e-6,3.8196268956669304e-4
MANDIFORE-SEUS-5687,prairie,Seedling mortality,0.14497050245557275,0.2728337355870351,0.06174425715446587,1.750311674532507e-5,0.0012384453550290143
MANDIFORE-SEUS-5687,prairie,Stomatal slope,0.1626510985367714,-0.1540283054055489,-0.009495060448796359,0.005851254965736497,0.4140096668978847
MANDIFORE-SEUS-5687,prairie,Quantum efficiency,0.05369236409023087,-0.19829172133653963,-0.7676120791721038,2.8999780934446536e-5,0.0020518999283208675
MANDIFORE-SEUS-5687,prairie,Vcmax,0.13922704916660492,-0.5289488393032812,-0.00523267433910441,2.915434951704097e-4,0.020628365372650212
MANDIFORE-SEUS-5687,prairie,Reproductive allocation,0.5677877016365173,0,0,3.7673073365882626e-35,2.6655848440310517e-33
MANDIFORE-SEUS-5687,prairie,Cuticular conductance,0.8196825861653937,-0.25554224103981227,-4.196292330110368e-6,0.004811344987250503,0.34043010382673733
MANDIFORE-SEUS-5687,prairie,Specific leaf area,0.22078921384314484,-0.1592070877704238,-8.394628606315041e-4,6.917405944819676e-5,0.004894459304512234
MANDIFORE-SEUS-655,mixed,Leaf turnover rate,0.6614094440166186,-8.981790871298576e-4,-7.148483047472543e-4,3.896494013916004e-6,0.026494078807626536
MANDIFORE-SEUS-655,mixed,Seed dispersal,0.19806231610761282,2.0507025062550676e-5,3.1974623610984374e-4,1.7672996109200302e-10,1.2016693725482096e-6
MANDIFORE-SEUS-655,mixed,Fine root allocation,1.4464502213227883,4.903590244944238e-4,7.084670337446587e-4,2.0865503577446426e-6,0.014187428343720172
MANDIFORE-SEUS-655,mixed,Root turnover rate,0.6847636546066451,-3.1683557683648376e-4,-0.0019531504951715377,4.984666339006207e-7,0.0033893069601466748
MANDIFORE-SEUS-655,mixed,Seedling mortality,0.14497050245557275,0.0011150152067907937,0.0038200695899601143,3.1035618458805344e-5,0.21102563441760308
MANDIFORE-SEUS-655,mixed,Stomatal slope,0.1626510985367714,0.005159668558112506,0.0048116080854385375,7.583476952199032e-6,0.051563594166915555
MANDIFORE-SEUS-655,mixed,Quantum efficiency,0.05369236409023087,0.0113830725580038,0.6537283708726557,3.955118101179676e-6,0.02689269129937984
MANDIFORE-SEUS-655,mixed,Vcmax,0.13922704916660492,-0.006915517971148133,-0.0010248378504481715,9.478203411130052e-6,0.06444672242081044
MANDIFORE-SEUS-655,mixed,Reproductive allocation,0.5677877016365173,0,0,3.2946450876836345e-32,2.2401827459379103e-28
MANDIFORE-SEUS-655,mixed,Cuticular conductance,0.8196825861653937,0.003543927443456876,8.803575647135078e-7,6.566325826258993e-5,0.4464750960636517
MANDIFORE-SEUS-655,mixed,Specific leaf area,0.22078921384314484,-0.006604138852184517,-5.267766678378523e-4,2.287300862115266e-5,0.15552424585077346
MANDIFORE-SEUS-655,pine,Leaf turnover rate,0.6614242966567585,-0.0029389983573005207,-8.534347443448025e-4,5.611176679772527e-6,0.019323879385985853
MANDIFORE-SEUS-655,pine,Seed dispersal,0.1981164504179071,9.707275027126507e-5,5.522391607696382e-4,5.074787365599093e-10,1.7476651433178047e-6
MANDIFORE-SEUS-655,pine,Fine root allocation,1.4608099646621449,0.001932527495899155,0.001017625501780911,4.435238887716188e-6,0.015274161945963913
MANDIFORE-SEUS-655,pine,Root turnover rate,0.684828744525745,-8.250756721925517e-4,-0.0018557878150154067,4.593250849026954e-7,0.001581832661162475
MANDIFORE-SEUS-655,pine,Seedling mortality,0.14496290485009605,-0.12483981942590788,-0.15593648977068814,1.2704578586525595e-4,0.43752274837610655
MANDIFORE-SEUS-655,pine,Stomatal slope,0.16264540163480457,0.017358891174852554,0.005906331091138342,1.1495740983646944e-5,0.03958925638918456
MANDIFORE-SEUS-655,pine,Quantum efficiency,0.05369585257127433,0.0387201711649791,0.8113360534022849,6.086450134633852e-6,0.02096063535380424
MANDIFORE-SEUS-655,pine,Vcmax,0.13919943375139537,-0.021664506305374222,-0.0011714053578286442,1.255668598145146e-5,0.04324295940777684
MANDIFORE-SEUS-655,pine,Reproductive allocation,0.5678097874451055,0,0,3.508141244966935e-33,1.208140505201335e-29
MANDIFORE-SEUS-655,pine,Cuticular conductance,0.8197730138889312,0.011426813001216285,1.0356610663089406e-6,9.273792418919314e-5,0.3193726670555162
MANDIFORE-SEUS-655,pine,Specific leaf area,0.22082542578712694,-0.02081503668669997,-6.057693998812535e-4,2.9946433970505274e-5,0.10313011175935609
MANDIFORE-SEUS-655,prairie,Leaf turnover rate,0.6614094440166186,-0.01140209385162453,-6.030761953051933e-4,7.242825996370557e-6,8.646434536546435e-4
MANDIFORE-SEUS-655,prairie,Seed dispersal,0.19806231610761282,-1.4703714031973625e-4,-1.525452311370064e-4,2.0909091269116597e-10,2.4961125528583216e-8
MANDIFORE-SEUS-655,prairie,Fine root allocation,1.4464502213227883,-0.20650778555722918,-0.019860214611862517,0.002623278115994911,0.31316508932384973
MANDIFORE-SEUS-655,prairie,Root turnover rate,0.6847636546066451,-0.008284876064758934,-0.0033984176750672863,2.1600045059605356e-6,2.578598128519444e-4
MANDIFORE-SEUS-655,prairie,Seedling mortality,0.14497050245557275,-2.3618377653329645,-0.53803283457487,0.0018282068124155584,0.21825003846206736
MANDIFORE-SEUS-655,prairie,Stomatal slope,0.1626510985367714,-1.1168761373501257,-0.06930465798896074,0.0015512069642618525,0.18518199216502107
MANDIFORE-SEUS-655,prairie,Quantum efficiency,0.05369236409023087,-0.032329968924215254,-0.1235469668081246,1.518904111052091e-7,1.8132570035624594e-5
MANDIFORE-SEUS-655,prairie,Vcmax,0.13922704916660492,-0.10077630680309747,-9.937516265739786e-4,1.1307646784923102e-5,0.0013498988894282587
MANDIFORE-SEUS-655,prairie,Reproductive allocation,0.5677877016365173,0,0,1.450682968260879e-34,1.7318150849731977e-32
MANDIFORE-SEUS-655,prairie,Cuticular conductance,0.8196825861653937,-0.22629223824951478,-3.740527983628499e-6,0.0015342142916820426,0.18315341891010756
MANDIFORE-SEUS-655,prairie,Specific leaf area,0.22078921384314484,0.5959109203381139,0.0031628649646738174,8.188932788646968e-4,0.09775890145185827
MANDIFORE-SEUS-7349,mixed,Leaf turnover rate,0.6614094440166186,1.5787744073793015e-4,1.106665347810749e-4,6.12879376784114e-8,4.3219872752227923e-5
MANDIFORE-SEUS-7349,mixed,Seed dispersal,0.19806231610761282,-1.2887672521560487e-4,-0.0017698009995783988,6.6875874752231416e-9,4.7160451248198915e-6
MANDIFORE-SEUS-7349,mixed,Fine root allocation,1.4464502213227883,-7.322121640157984e-4,-9.320533175472785e-4,5.342090511775443e-6,0.00376720902832969
MANDIFORE-SEUS-7349,mixed,Root turnover rate,0.6847636546066451,-3.030691698388393e-4,-0.001645465597569131,2.971160047603297e-7,2.0952436000983493e-4
MANDIFORE-SEUS-7349,mixed,Seedling mortality,0.14497050245557275,-0.018591311859113092,-0.056056381965228094,0.0014096294362895064,0.9940619177611463
MANDIFORE-SEUS-7349,mixed,Stomatal slope,0.1626510985367714,2.391689744660373e-4,1.9643486089092416e-4,1.3830968251367507e-8,9.753512852738277e-6
MANDIFORE-SEUS-7349,mixed,Quantum efficiency,0.05369236409023087,8.335398665460656e-4,0.04216067056817964,2.4069629066779426e-8,1.6973752827482934e-5
MANDIFORE-SEUS-7349,mixed,Vcmax,0.13922704916660492,2.5426831003670853e-4,3.318978460225921e-5,1.0362835191422674e-7,7.307806972975742e-5
MANDIFORE-SEUS-7349,mixed,Reproductive allocation,0.5677877016365173,0,0,2.4337575804858458e-32,1.7162707201913282e-29
MANDIFORE-SEUS-7349,mixed,Cuticular conductance,0.8196825861653937,-1.2016249398186086e-4,-2.628987330726498e-8,5.25489283555035e-7,3.7057177689808546e-4
MANDIFORE-SEUS-7349,mixed,Specific leaf area,0.22078921384314484,-0.0022563520114664676,-1.5851211860329483e-4,2.0462968489301805e-6,0.0014430358203291363
MANDIFORE-SEUS-7349,pine,Leaf turnover rate,0.6613662964792351,-0.0023961709551796853,-8.769445486399667e-4,5.688988646525774e-6,0.016900159131378656
MANDIFORE-SEUS-7349,pine,Seed dispersal,0.19808169932679273,1.7711105437664523e-4,0.001269915129271981,2.736818744519114e-9,8.130209984574176e-6
MANDIFORE-SEUS-7349,pine,Fine root allocation,1.451539763743384,-0.001621239283776318,-0.0010773173736115314,4.6783882419796334e-5,0.13897989727244647
MANDIFORE-SEUS-7349,pine,Root turnover rate,0.6846651218423097,-8.883191847915957e-4,-0.0025183013420488455,8.153565605982168e-7,0.0024221626160809075
MANDIFORE-SEUS-7349,pine,Seedling mortality,0.14496291372882505,-0.14375173322925736,-0.22630994167000607,2.055941712986636e-4,0.6107542882078408
MANDIFORE-SEUS-7349,pine,Stomatal slope,0.16266055322265452,0.006243482559338974,0.0026774671440426036,2.4613117033030924e-6,0.007311767001530165
MANDIFORE-SEUS-7349,pine,Quantum efficiency,0.053691713870765545,0.030795580678127404,0.8132976256502631,6.1146323798954855e-6,0.01816461003366956
MANDIFORE-SEUS-7349,pine,Vcmax,0.13921875003587975,-0.017826949849584682,-0.0012148673672853457,1.356375329535366e-5,0.040293557142222006
MANDIFORE-SEUS-7349,pine,Reproductive allocation,0.5677945472910555,0,0,6.523219771034793e-33,1.9378392018196127e-29
MANDIFORE-SEUS-7349,pine,Cuticular conductance,0.8197613309172043,0.007099494511098814,8.109978721460204e-7,5.328862197239392e-5,0.15830339049372513
MANDIFORE-SEUS-7349,pine,Specific leaf area,0.2208000986977809,-0.004602629964759834,-1.6882360815269717e-4,2.3099223712124075e-6,0.006862037891121733
MANDIFORE-SEUS-7349,prairie,Leaf turnover rate,0.6614094440166186,-0.011486402120559859,-3.468431263113996e-4,1.6813357064193347e-6,2.4294205483478822e-4
MANDIFORE-SEUS-7349,prairie,Seed dispersal,0.19806231610761282,0.0017379422367304652,0.0010281020849112294,4.73350820649215e-8,6.839610946653668e-6
MANDIFORE-SEUS-7349,prairie,Fine root allocation,1.4464502213227883,-0.13860733556429303,-0.007600512447845334,0.004500684601783785,0.650319600747206
MANDIFORE-SEUS-7349,prairie,Root turnover rate,0.6847636546066451,-0.010034972694156591,-0.002347016186106537,8.844015507497029e-7,1.2779026176502266e-4
MANDIFORE-SEUS-7349,prairie,Seedling mortality,0.14497050245557275,0.21429288449578948,0.02783400000519295,1.2961524259459827e-4,0.018728558046805517
MANDIFORE-SEUS-7349,prairie,Stomatal slope,0.1626510985367714,-0.011257307618954495,-3.982915552352034e-4,3.643326162337243e-7,5.264368923660982e-5
MANDIFORE-SEUS-7349,prairie,Quantum efficiency,0.05369236409023087,0.10246402860623788,0.2232581796652378,5.641861342887843e-7,8.152122044996786e-5
MANDIFORE-SEUS-7349,prairie,Vcmax,0.13922704916660492,-0.07665996775656864,-4.310197772824238e-4,1.9787572456811003e-6,2.859175294080724e-4
MANDIFORE-SEUS-7349,prairie,Reproductive allocation,0.5677877016365173,0,0,1.1546527342968628e-35,1.6683979696599917e-33
MANDIFORE-SEUS-7349,prairie,Cuticular conductance,0.8196825861653937,-0.08755217392853235,-8.251622173697316e-7,0.002225161350394141,0.321521317093161
MANDIFORE-SEUS-7349,prairie,Specific leaf area,0.22078921384314484,-0.28217036932141737,-8.539252685338794e-4,5.974573715942732e-5,0.008632869746186414
MANDIFORE-SEUS-8292,mixed,Leaf turnover rate,0.6614094440166186,1.9076295151775315e-4,1.2284810155306479e-4,5.092185549182878e-7,6.235025968309217e-5
MANDIFORE-SEUS-8292,mixed,Seed dispersal,0.19806231610761282,2.1764961871974193e-4,0.002745896432534185,3.598592600991542e-7,4.406225597994577e-5
MANDIFORE-SEUS-8292,mixed,Fine root allocation,1.4464502213227883,9.644974203387868e-4,0.001127932394899439,2.6596419087473628e-5,0.0032565459776115763
MANDIFORE-SEUS-8292,mixed,Root turnover rate,0.6847636546066451,0.00013763619336996116,6.865274118597238e-4,5.117458446398149e-8,6.265970867883213e-6
MANDIFORE-SEUS-8292,mixed,Seedling mortality,0.14497050245557275,0.3711770469157988,1.0301482748533148,0.0022365512334979053,0.273850096105613
MANDIFORE-SEUS-8292,mixed,Stomatal slope,0.1626510985367714,0.005577927586948167,0.004208862875197269,5.701980826192908e-6,6.98167774499476e-4
MANDIFORE-SEUS-8292,mixed,Quantum efficiency,0.05369236409023087,0.0057904808599513,0.2690765947246848,6.870116896488214e-7,8.411978872568292e-5
MANDIFORE-SEUS-8292,mixed,Vcmax,0.13922704916660492,-6.946391028084546e-4,-8.330512581213644e-5,1.9289725566777664e-7,2.361892328328776e-5
MANDIFORE-SEUS-8292,mixed,Reproductive allocation,0.5677877016365173,0,0,1.9929595097900704e-32,2.440239888612046e-30
MANDIFORE-SEUS-8292,mixed,Cuticular conductance,0.8196825861653937,0.00379416868625816,7.626308641937502e-7,6.042507106320962e-5,0.0073986284195103145
MANDIFORE-SEUS-8292,mixed,Specific leaf area,0.22078921384314484,-0.007384131858994843,-4.7657717863523833e-4,0.005835989032654851,0.7145761445242257
MANDIFORE-SEUS-8292,pine,Leaf turnover rate,0.6614057464852586,-0.0016159894767619383,-6.71561793199021e-4,3.3010628395399115e-6,0.020277181965049424
MANDIFORE-SEUS-8292,pine,Seed dispersal,0.1980693884320638,1.4940315134677717e-4,0.0012164151992067477,2.4489987781011234e-9,1.5043274323933018e-5
MANDIFORE-SEUS-8292,pine,Fine root allocation,1.4466583098018808,-5.437943515993289e-4,-4.1039149187717877e-4,2.1657095578353493e-5,0.13303135663359478
MANDIFORE-SEUS-8292,pine,Root turnover rate,0.6846424453738483,-5.146744236801788e-4,-0.0016567690634388074,3.464864270258476e-7,0.0021283352273906283
MANDIFORE-SEUS-8292,pine,Seedling mortality,0.14497813033505227,-0.05694445278505072,-0.10179725638489841,8.091426169300585e-5,0.4970257422137967
MANDIFORE-SEUS-8292,pine,Stomatal slope,0.16266552649520286,0.006786930097513336,0.003304921750322168,3.585481679015318e-6,0.022024259449686102
MANDIFORE-SEUS-8292,pine,Quantum efficiency,0.053691858301698876,0.022480697192666283,0.6741611653481892,4.2014469746982716e-6,0.02580790156492058
MANDIFORE-SEUS-8292,pine,Vcmax,0.13920630665367395,-0.010903476852153529,-8.437464280505392e-4,6.565276802522265e-6,0.04032801520198152
MANDIFORE-SEUS-8292,pine,Reproductive allocation,0.5677885776321875,0,0,9.067423400554032e-33,5.56977565058432e-29
MANDIFORE-SEUS-8292,pine,Cuticular conductance,0.8195667787485739,0.005259666610478267,6.822522345957825e-7,4.160208274380805e-5,0.25554587807810775
MANDIFORE-SEUS-8292,pine,Specific leaf area,0.22080918804867608,-0.002092718712819898,-8.716309354275662e-5,6.212796833690547e-7,0.003816286391148628
MANDIFORE-SEUS-8292,prairie,Leaf turnover rate,0.6614094440166186,-0.005311628657148391,-2.970889326154928e-4,6.944360898118205e-7,1.1931832355783717e-5
MANDIFORE-SEUS-8292,prairie,Seed dispersal,0.19806231610761282,-1.442481135698908e-4,-1.580595482708903e-4,3.886014636071095e-10,6.676967952844567e-9
MANDIFORE-SEUS-8292,prairie,Fine root allocation,1.4464502213227883,-0.027983723735271054,-0.002842312703943126,0.03004630736406541,0.5162570143431445
MANDIFORE-SEUS-8292,prairie,Root turnover rate,0.6847636546066451,-0.0023655497592415787,-0.0010248060239756163,1.3173610314500366e-7,2.263495692391735e-6
MANDIFORE-SEUS-8292,prairie,Seedling mortality,0.14497050245557275,-3.890069569597291,-0.838525742491089,0.0014145538373859117,0.024304928118717057
MANDIFORE-SEUS-8292,prairie,Stomatal slope,0.1626510985367714,-0.0715576798160003,-0.0046895644091100004,0.010044490832230272,0.17258489653361048
MANDIFORE-SEUS-8292,prairie,Quantum efficiency,0.05369236409023087,0.054798995979758174,0.22116594016884827,1.2288578191560088e-6,2.111429072074402e-5
MANDIFORE-SEUS-8292,prairie,Vcmax,0.13922704916660492,-0.0868329917444457,-9.043218463311599e-4,7.4569721776710925e-6,1.2812603378638572e-4
MANDIFORE-SEUS-8292,prairie,Reproductive allocation,0.5677877016365173,0,0,4.4067480501605036e-35,7.571694464056481e-34
MANDIFORE-SEUS-8292,prairie,Cuticular conductance,0.8196825861653937,-0.24771324043609041,-4.324454302585158e-6,0.013734665382926111,0.23598964284282622
MANDIFORE-SEUS-8292,prairie,Specific leaf area,0.22078921384314484,0.9076591803268197,0.0049834816204141425,0.00295075905898011,0.05070007583217846
